6,5,1257.2,0.0,43.1,76.4,0.62,-1,-1,-1
6,6,274.5,283.1,59.4,170.2,0.58,-1,-1,-1
6,7,267.9,423.3,81.1,207.6,0.58,-1,-1,-1
6,8,1199.2,1.0,44.6,71.1,0.57,-1,-1,-1
6,9,926.0,6.3,50.5,147.2,0.57,-1,-1,-1
7,1,1650.0,433.0,122.0,265.2,0.88,-1,-1,-1
7,2,381.5,252.1,81.9,199.1,0.74,-1,-1,-1
7,3,271.0,417.7,82.2,212.2,0.71,-1,-1,-1
7,4,1757.7,145.5,53.1,172.1,0.69,-1,-1,-1
7,5,1201.3,0.9,43.5,70.5,0.61,-1,-1,-1
7,6,1257.1,0.0,44.8,75.9,0.60,-1,-1,-1
7,7,271.2,283.6,59.2,168.3,0.56,-1,-1,-1
7,8,218.4,279.3,75.4,186.8,0.52,-1,-1,-1
7,9,1110.5,0.9,34.2,66.2,0.50,-1,-1,-1
8,1,1648.8,431.7,122.7,264.0,0.88,-1,-1,-1
8,2,391.0,254.7,79.2,193.4,0.83,-1,-1,-1
8,3,273.3,417.1,80.3,213.0,0.78,-1,-1,-1
8,4,1247.4,639.5,122.4,162.8,0.75,-1,-1,-1
8,5,1757.2,145.6,53.9,171.0,0.73,-1,-1,-1
8,6,116.2,550.6,118.5,235.3,0.67,-1,-1,-1
8,7,1201.8,1.2,43.2,69.4,0.64,-1,-1,-1
8,8,1256.6,0.0,44.3,71.3,0.59,-1,-1,-1
8,9,923.4,6.5,53.8,150.5,0.52,-1,-1,-1
9,1,1649.1,431.7,122.3,260.6,0.88,-1,-1,-1
9,2,396.9,253.1,81.2,197.0,0.84,-1,-1,-1
9,3,273.5,414.7,80.6,215.6,0.80,-1,-1,-1
9,4,1247.4,639.2,122.5,163.1,0.74,-1,-1,-1
9,5,1757.1,145.1,53.2,171.4,0.72,-1,-1,-1
9,6,90.3,553.4,143.0,242.5,0.67,-1,-1,-1
9,7,1204.9,1.1,39.3,68.6,0.64,-1,-1,-1
9,8,1257.0,0.0,44.2,70.4,0.59,-1,-1,-1
9,9,921.6,8.6,52.8,153.3,0.51,-1,-1,-1
9,10,1110.3,0.3,30.0,67.4,0.50,-1,-1,-1
10,1,1648.9,425.3,123.9,251.8,0.88,-1,-1,-1
10,2,405.5,251.4,85.6,191.2,0.83,-1,-1,-1
10,3,278.2,412.2,78.7,217.5,0.82,-1,-1,-1
10,4,76.3,557.8,157.0,237.2,0.76,-1,-1,-1
10,5,1247.4,639.2,122.5,163.1,0.75,-1,-1,-1
10,6,1757.1,145.0,53.0,171.5,0.72,-1,-1,-1
10,7,1257.9,0.5,37.9,71.9,0.63,-1,-1,-1
10,8,913.5,1.9,61.8,162.9,0.60,-1,-1,-1
10,9,1209.2,1.5,34.9,65.4,0.53,-1,-1,-1
10,10,1102.2,2.0,33.9,67.6,0.51,-1,-1,-1
10,11,36.5,633.8,75.6,156.9,0.51,-1,-1,-1
11,1,1648.3,422.6,122.9,255.3,0.88,-1,-1,-1
11,2,61.4,558.7,168.9,238.8,0.86,-1,-1,-1
11,3,411.5,251.7,85.1,197.8,0.83,-1,-1,-1
11,4,278.5,409.7,79.5,220.2,0.78,-1,-1,-1
11,5,1757.2,144.7,52.6,171.3,0.72,-1,-1,-1
11,6,1259.5,0.2,36.5,67.0,0.67,-1,-1,-1
11,7,1247.5,639.1,122.7,162.9,0.66,-1,-1,-1
11,8,1098.8,1.5,37.8,66.9,0.58,-1,-1,-1
11,9,239.8,297.5,57.6,184.0,0.58,-1,-1,-1
11,10,1209.7,1.1,35.5,65.0,0.57,-1,-1,-1
11,11,915.2,9.4,57.8,151.7,0.57,-1,-1,-1
12,1,1650.6,422.0,122.4,253.2,0.88,-1,-1,-1
12,2,415.4,251.2,87.4,199.2,0.86,-1,-1,-1
12,3,57.7,556.6,170.9,242.6,0.85,-1,-1,-1
12,4,282.0,408.4,79.5,220.0,0.81,-1,-1,-1
12,5,1757.3,144.1,52.4,171.9,0.71,-1,-1,-1
12,6,1247.4,639.1,122.9,163.2,0.69,-1,-1,-1
12,7,1260.1,0.3,36.0,67.8,0.64,-1,-1,-1
12,8,1211.7,0.2,33.7,66.9,0.55,-1,-1,-1
12,9,913.8,5.9,59.4,155.3,0.55,-1,-1,-1
12,10,6.6,632.7,85.2,170.5,0.55,-1,-1,-1
12,11,1098.3,1.6,37.6,66.1,0.53,-1,-1,-1
13,1,1649.6,419.0,124.1,256.8,0.88,-1,-1,-1
13,2,420.3,250.9,86.1,199.8,0.84,-1,-1,-1
13,3,282.6,407.1,83.4,221.3,0.81,-1,-1,-1
13,4,1247.4,639.1,122.6,163.4,0.72,-1,-1,-1
13,5,1757.3,144.1,52.6,172.0,0.71,-1,-1,-1
13,6,1262.0,0.2,34.4,68.4,0.64,-1,-1,-1
13,7,1213.0,0.2,33.6,67.1,0.59,-1,-1,-1
13,8,183.6,285.1,59.1,178.8,0.59,-1,-1,-1
13,9,912.5,6.1,60.5,156.9,0.53,-1,-1,-1
13,10,1095.7,0.2,38.8,67.8,0.52,-1,-1,-1
13,11,236.8,302.8,50.1,173.9,0.51,-1,-1,-1
14,1,1653.9,415.8,120.2,257.8,0.87,-1,-1,-1
14,2,430.2,244.3,84.4,190.2,0.84,-1,-1,-1
14,3,283.2,403.8,92.7,218.4,0.82,-1,-1,-1
14,4,27.3,552.5,94.0,249.3,0.73,-1,-1,-1
14,5,1756.6,143.9,53.3,172.0,0.71,-1,-1,-1
14,6,1247.4,639.0,122.7,163.6,0.70,-1,-1,-1
14,7,170.7,290.6,67.3,185.1,0.67,-1,-1,-1
14,8,1215.7,0.0,35.3,66.7,0.61,-1,-1,-1
14,9,1261.3,0.1,36.9,66.9,0.61,-1,-1,-1
14,10,231.6,308.2,57.6,183.9,0.56,-1,-1,-1
14,11,1102.6,0.3,27.7,67.9,0.53,-1,-1,-1
15,1,1657.4,414.9,117.6,260.5,0.87,-1,-1,-1
15,2,436.5,241.9,81.2,190.2,0.83,-1,-1,-1
15,3,278.5,401.5,99.6,220.2,0.80,-1,-1,-1
15,4,1.2,552.9,125.0,249.1,0.79,-1,-1,-1
15,5,1756.7,144.0,52.3,171.8,0.71,-1,-1,-1
15,6,1247.3,639.4,122.8,163.3,0.68,-1,-1,-1
15,7,1215.0,0.1,38.7,64.8,0.66,-1,-1,-1
15,8,1261.4,0.1,37.1,67.8,0.64,-1,-1,-1
15,9,163.6,292.6,79.1,188.3,0.62,-1,-1,-1
16,1,1659.9,412.7,118.5,255.6,0.86,-1,-1,-1
16,2,0.3,553.3,109.0,245.4,0.83,-1,-1,-1
16,3,446.2,237.8,74.3,184.9,0.83,-1,-1,-1
16,4,287.8,398.2,91.9,216.5,0.80,-1,-1,-1
16,5,1756.9,144.1,52.2,171.7,0.69,-1,-1,-1
16,6,1262.5,0.0,37.5,68.2,0.65,-1,-1,-1
16,7,1218.1,0.0,36.8,63.1,0.64,-1,-1,-1
16,8,157.7,296.2,63.5,189.6,0.55,-1,-1,-1
16,9,1247.3,639.6,123.1,163.7,0.53,-1,-1,-1
16,10,220.3,313.4,59.4,177.2,0.52,-1,-1,-1
17,1,1659.9,412.5,119.1,258.0,0.87,-1,-1,-1
17,2,446.4,237.2,75.2,185.3,0.84,-1,-1,-1
17,3,0.3,553.3,109.3,246.2,0.83,-1,-1,-1
17,4,287.3,397.5,92.0,216.0,0.80,-1,-1,-1
17,5,1755.8,140.9,52.8,175.0,0.70,-1,-1,-1
17,6,1218.1,0.0,36.0,64.9,0.65,-1,-1,-1
17,7,1261.9,0.0,38.0,68.4,0.62,-1,-1,-1
17,8,1247.3,639.7,123.7,165.8,0.60,-1,-1,-1
17,9,287.1,494.7,34.8,66.2,0.57,-1,-1,-1
17,10,158.7,297.1,61.9,188.2,0.55,-1,-1,-1
17,11,219.8,313.6,58.9,177.5,0.52,-1,-1,-1
18,1,0.2,557.6,108.9,241.1,0.88,-1,-1,-1
18,2,1664.5,407.6,119.9,261.3,0.86,-1,-1,-1
18,3,291.5,394.2,91.4,208.0,0.82,-1,-1,-1
18,4,456.0,232.5,67.4,184.5,0.78,-1,-1,-1
18,5,1220.3,0.0,39.3,63.3,0.71,-1,-1,-1
18,6,1755.7,140.9,52.8,175.2,0.70,-1,-1,-1
18,7,192.8,309.1,75.7,194.2,0.67,-1,-1,-1
18,8,1263.6,0.2,37.0,68.0,0.65,-1,-1,-1
18,9,1247.3,639.7,123.7,165.9,0.60,-1,-1,-1
19,1,0.0,559.4,109.0,240.5,0.89,-1,-1,-1
19,2,1665.2,404.4,120.3,264.8,0.88,-1,-1,-1
19,3,290.5,392.1,92.6,208.4,0.82,-1,-1,-1
19,4,459.8,232.9,65.8,189.5,0.78,-1,-1,-1
19,5,1247.4,639.6,123.4,165.8,0.74,-1,-1,-1
19,6,182.1,312.1,83.5,194.0,0.72,-1,-1,-1
19,7,1755.7,141.2,52.8,174.8,0.71,-1,-1,-1
19,8,1220.1,0.0,38.2,64.8,0.70,-1,-1,-1
19,9,1264.3,0.2,38.4,65.7,0.65,-1,-1,-1
19,10,895.4,18.1,46.0,148.1,0.54,-1,-1,-1
20,1,1666.3,402.0,122.4,255.5,0.86,-1,-1,-1
20,2,469.1,227.1,89.5,192.3,0.83,-1,-1,-1
20,3,0.2,575.5,97.5,225.1,0.77,-1,-1,-1
20,4,295.4,387.4,88.1,201.2,0.75,-1,-1,-1
20,5,1247.4,639.5,123.5,166.1,0.74,-1,-1,-1
20,6,1755.8,140.7,52.3,175.7,0.70,-1,-1,-1
20,7,1221.6,0.0,36.3,62.4,0.61,-1,-1,-1
20,8,1266.4,1.0,38.0,60.5,0.50,-1,-1,-1
20,9,889.4,19.5,50.8,150.6,0.50,-1,-1,-1
20,10,180.1,322.5,77.5,183.9,0.50,-1,-1,-1
21,1,1666.9,401.7,122.8,256.0,0.87,-1,-1,-1
21,2,468.9,228.7,89.2,191.0,0.83,-1,-1,-1
21,3,295.1,387.5,88.5,197.6,0.75,-1,-1,-1
21,4,0.2,575.4,97.6,225.5,0.72,-1,-1,-1
21,5,1247.4,639.3,123.4,164.2,0.72,-1,-1,-1
21,6,1755.8,140.7,52.4,175.4,0.70,-1,-1,-1
21,7,1221.2,0.0,37.2,62.4,0.61,-1,-1,-1
21,8,890.0,21.0,50.2,147.7,0.55,-1,-1,-1
21,9,1266.7,0.9,37.8,60.5,0.53,-1,-1,-1
21,10,1141.1,0.0,33.8,47.4,0.51,-1,-1,-1
22,1,1667.4,397.2,121.7,249.0,0.88,-1,-1,-1
22,2,476.7,227.3,91.4,195.0,0.84,-1,-1,-1
22,3,299.4,384.9,88.1,208.3,0.79,-1,-1,-1
22,4,1755.8,140.7,52.5,175.4,0.71,-1,-1,-1
22,5,1222.5,0.0,38.7,60.0,0.66,-1,-1,-1
22,6,1247.4,639.5,123.4,164.0,0.63,-1,-1,-1
22,7,1266.8,0.6,40.0,59.1,0.63,-1,-1,-1
22,8,135.9,309.5,54.9,197.8,0.58,-1,-1,-1
22,9,1139.6,0.0,34.2,49.3,0.58,-1,-1,-1
22,10,1079.1,0.4,32.6,76.3,0.56,-1,-1,-1
22,11,171.4,320.3,81.6,194.6,0.53,-1,-1,-1
23,1,1668.1,395.6,121.0,246.7,0.89,-1,-1,-1
23,2,479.7,226.4,89.5,193.3,0.83,-1,-1,-1
23,3,306.1,386.5,85.1,210.1,0.82,-1,-1,-1
23,4,1755.8,140.7,52.5,175.4,0.71,-1,-1,-1
23,5,1247.4,639.5,123.5,164.1,0.65,-1,-1,-1
23,6,1222.9,0.0,39.0,60.1,0.65,-1,-1,-1
23,7,119.6,308.2,64.8,198.9,0.63,-1,-1,-1
23,8,1265.4,0.2,42.7,59.1,0.61,-1,-1,-1
23,9,1075.5,1.1,35.8,76.4,0.51,-1,-1,-1
23,10,165.1,313.8,80.3,199.5,0.50,-1,-1,-1
24,1,1670.1,392.6,117.9,251.1,0.89,-1,-1,-1
24,2,482.6,223.6,87.3,190.9,0.87,-1,-1,-1
24,3,308.5,386.0,85.0,210.6,0.83,-1,-1,-1
24,4,1755.8,140.3,52.5,175.8,0.71,-1,-1,-1
24,5,1247.4,639.5,123.5,164.0,0.61,-1,-1,-1
24,6,1266.2,0.0,42.1,60.0,0.58,-1,-1,-1
24,7,1075.5,0.4,36.3,77.3,0.56,-1,-1,-1
24,8,164.0,319.0,75.8,186.0,0.55,-1,-1,-1
24,9,1223.6,0.0,37.8,59.4,0.55,-1,-1,-1
24,10,296.2,469.8,34.2,74.4,0.54,-1,-1,-1
24,11,117.9,317.2,60.4,191.0,0.53,-1,-1,-1
25,1,1670.8,390.7,117.6,252.1,0.89,-1,-1,-1
25,2,485.9,223.0,83.5,189.4,0.84,-1,-1,-1
25,3,305.9,384.0,87.4,211.4,0.82,-1,-1,-1
25,4,1755.9,140.2,52.5,175.9,0.70,-1,-1,-1
25,5,158.3,325.4,56.2,191.4,0.64,-1,-1,-1
25,6,1247.5,639.4,123.6,163.9,0.59,-1,-1,-1
25,7,299.9,475.5,30.5,64.7,0.57,-1,-1,-1
25,8,118.0,324.0,56.4,192.0,0.56,-1,-1,-1
25,9,1264.6,0.0,45.1,58.5,0.52,-1,-1,-1
26,1,1671.0,388.2,118.7,254.2,0.88,-1,-1,-1
26,2,310.7,382.8,85.1,210.1,0.84,-1,-1,-1
26,3,501.6,216.9,73.5,184.8,0.80,-1,-1,-1
26,4,301.3,470.3,32.8,65.3,0.75,-1,-1,-1
26,5,149.7,330.6,53.8,193.9,0.71,-1,-1,-1
26,6,1755.9,140.3,52.4,175.5,0.70,-1,-1,-1
26,7,107.5,344.9,52.3,172.2,0.64,-1,-1,-1
26,8,1247.5,639.4,123.5,164.0,0.58,-1,-1,-1
26,9,1066.6,1.2,43.4,79.0,0.57,-1,-1,-1
26,10,1226.9,0.0,36.4,57.6,0.56,-1,-1,-1
26,11,1267.0,0.5,44.3,56.2,0.56,-1,-1,-1
26,12,1817.8,337.5,54.2,224.4,0.53,-1,-1,-1
26,13,878.8,20.1,51.9,151.3,0.50,-1,-1,-1
27,1,1671.6,387.1,118.3,255.6,0.88,-1,-1,-1
27,2,509.6,212.7,71.6,184.9,0.84,-1,-1,-1
27,3,311.2,380.7,85.4,211.2,0.83,-1,-1,-1
27,4,304.6,466.2,31.4,64.2,0.77,-1,-1,-1
27,5,1755.9,140.5,52.5,175.3,0.70,-1,-1,-1
27,6,143.7,329.8,59.7,204.3,0.66,-1,-1,-1
27,7,1247.5,639.4,123.5,164.0,0.57,-1,-1,-1
27,8,104.0,340.4,51.4,178.8,0.56,-1,-1,-1
27,9,1817.9,336.3,53.4,229.8,0.52,-1,-1,-1
27,10,1276.3,0.0,35.3,55.9,0.51,-1,-1,-1
28,1,1671.9,385.4,117.0,257.6,0.88,-1,-1,-1
28,2,314.0,379.2,84.7,207.6,0.83,-1,-1,-1
28,3,514.4,211.3,73.0,183.3,0.81,-1,-1,-1
28,4,307.0,456.2,29.5,72.2,0.75,-1,-1,-1
28,5,1755.6,140.9,52.9,174.9,0.71,-1,-1,-1
28,6,143.3,340.7,51.8,197.0,0.67,-1,-1,-1
28,7,1819.1,336.7,52.9,231.9,0.55,-1,-1,-1
28,8,1247.3,639.7,123.3,163.7,0.55,-1,-1,-1
28,9,1301.0,1001.0,108.8,79.0,0.53,-1,-1,-1
29,1,1671.9,384.8,117.1,257.3,0.87,-1,-1,-1
29,2,316.5,378.0,84.0,203.1,0.84,-1,-1,-1
29,3,518.3,210.9,76.5,184.0,0.83,-1,-1,-1
29,4,309.1,464.4,29.4,63.0,0.73,-1,-1,-1
29,5,1755.6,140.8,53.0,175.0,0.71,-1,-1,-1
29,6,133.6,343.0,68.2,198.8,0.63,-1,-1,-1
29,7,1300.6,995.8,111.2,84.2,0.63,-1,-1,-1
29,8,1063.2,1.0,36.5,83.4,0.55,-1,-1,-1
29,9,1247.3,640.1,123.4,164.1,0.54,-1,-1,-1
29,10,1436.2,1013.0,104.9,66.5,0.53,-1,-1,-1
29,11,875.0,25.2,45.6,151.5,0.51,-1,-1,-1
30,1,1672.0,382.6,116.9,255.2,0.86,-1,-1,-1
30,2,320.1,372.7,81.9,199.7,0.85,-1,-1,-1
30,3,528.2,209.2,75.8,183.9,0.82,-1,-1,-1
30,4,1301.3,982.2,115.0,97.6,0.75,-1,-1,-1
30,5,1755.5,140.3,53.3,175.4,0.72,-1,-1,-1
30,6,124.9,349.6,65.0,198.2,0.65,-1,-1,-1
30,7,1435.8,1006.9,115.7,73.0,0.62,-1,-1,-1
30,8,1056.7,0.0,44.9,85.1,0.61,-1,-1,-1
30,9,1235.4,0.3,30.9,54.7,0.51,-1,-1,-1
31,1,1672.6,381.7,116.0,253.3,0.86,-1,-1,-1
31,2,321.3,369.2,81.9,203.1,0.86,-1,-1,-1
31,3,530.6,210.5,78.0,179.3,0.82,-1,-1,-1
31,4,1299.9,978.3,119.2,100.6,0.74,-1,-1,-1
31,5,1755.6,140.3,53.1,175.5,0.72,-1,-1,-1
31,6,1435.6,1003.3,117.7,76.0,0.66,-1,-1,-1
31,7,1053.9,0.0,45.1,84.3,0.62,-1,-1,-1
31,8,119.9,357.0,54.4,191.8,0.60,-1,-1,-1
31,9,1247.2,640.1,123.5,164.6,0.54,-1,-1,-1
31,10,1235.1,0.6,31.3,52.6,0.53,-1,-1,-1
32,1,1672.7,379.4,116.9,249.4,0.86,-1,-1,-1
32,2,325.2,366.8,78.3,208.5,0.84,-1,-1,-1
32,3,541.1,213.6,75.5,176.2,0.80,-1,-1,-1
32,4,1302.4,968.7,120.7,110.7,0.73,-1,-1,-1
32,5,1755.6,141.4,53.1,174.4,0.72,-1,-1,-1
32,6,1438.6,993.1,123.6,85.7,0.68,-1,-1,-1
32,7,1054.8,0.0,40.2,83.0,0.62,-1,-1,-1
32,8,0.1,477.7,61.8,198.7,0.59,-1,-1,-1
32,9,1235.3,0.2,30.6,52.4,0.56,-1,-1,-1
32,10,114.0,353.4,54.3,193.4,0.55,-1,-1,-1
32,11,1284.9,0.0,32.3,52.9,0.52,-1,-1,-1
33,1,1672.6,379.4,117.3,249.1,0.86,-1,-1,-1
33,2,324.9,366.7,78.4,209.1,0.85,-1,-1,-1
33,3,541.2,214.1,75.5,175.5,0.79,-1,-1,-1
33,4,1302.7,968.9,120.9,110.8,0.74,-1,-1,-1
33,5,1755.6,141.6,53.1,174.6,0.72,-1,-1,-1
33,6,1438.8,993.2,123.5,85.6,0.69,-1,-1,-1
33,7,1055.6,0.0,39.4,83.1,0.61,-1,-1,-1
33,8,0.0,475.7,61.8,201.7,0.59,-1,-1,-1
33,9,862.3,5.8,53.6,174.7,0.58,-1,-1,-1
33,10,1235.4,0.2,30.8,52.2,0.57,-1,-1,-1
33,11,113.7,353.2,55.0,193.5,0.55,-1,-1,-1
33,12,1284.8,0.0,32.5,53.0,0.52,-1,-1,-1
34,1,1673.7,372.7,118.4,244.0,0.88,-1,-1,-1
34,2,328.0,366.2,75.9,207.0,0.84,-1,-1,-1
34,3,545.2,208.6,81.1,180.9,0.81,-1,-1,-1
34,4,1306.3,960.6,121.1,119.4,0.77,-1,-1,-1
34,5,1444.5,982.2,125.1,97.5,0.74,-1,-1,-1
34,6,0.1,449.9,70.9,232.4,0.71,-1,-1,-1
34,7,1755.5,139.1,52.9,177.1,0.71,-1,-1,-1
34,8,97.6,355.6,61.2,193.3,0.63,-1,-1,-1
34,9,1235.8,0.3,32.9,53.2,0.61,-1,-1,-1
34,10,1054.9,0.0,37.0,83.7,0.55,-1,-1,-1
34,11,1247.1,639.9,123.5,167.1,0.53,-1,-1,-1
34,12,44.3,348.6,61.1,188.2,0.51,-1,-1,-1
35,1,1674.6,370.1,117.8,244.2,0.88,-1,-1,-1
35,2,332.3,366.0,72.4,207.0,0.84,-1,-1,-1
35,3,550.0,202.4,79.2,186.0,0.83,-1,-1,-1
35,4,0.1,452.0,71.5,229.8,0.78,-1,-1,-1
35,5,1308.8,959.7,121.0,120.3,0.77,-1,-1,-1
35,6,1446.9,977.5,123.8,102.2,0.75,-1,-1,-1
35,7,1755.6,139.3,52.8,177.0,0.70,-1,-1,-1
35,8,87.1,352.8,70.7,196.1,0.63,-1,-1,-1
35,9,1247.1,640.0,123.5,167.1,0.60,-1,-1,-1
35,10,1055.1,0.0,35.5,84.4,0.59,-1,-1,-1
35,11,1237.4,0.1,31.4,52.7,0.57,-1,-1,-1
35,12,1813.3,341.3,61.6,236.5,0.51,-1,-1,-1
36,1,1677.3,369.2,115.3,245.0,0.88,-1,-1,-1
36,2,333.0,364.8,72.4,207.4,0.84,-1,-1,-1
36,3,556.6,199.6,74.1,181.0,0.82,-1,-1,-1
36,4,1310.3,956.9,123.0,123.1,0.79,-1,-1,-1
36,5,0.2,449.4,72.4,228.6,0.77,-1,-1,-1
36,6,1450.0,970.1,123.1,109.9,0.77,-1,-1,-1
36,7,1755.6,139.8,52.8,176.7,0.69,-1,-1,-1
36,8,1237.5,0.2,32.1,52.6,0.60,-1,-1,-1
36,9,1054.2,0.0,34.3,85.1,0.56,-1,-1,-1
36,10,81.8,359.1,70.0,192.3,0.55,-1,-1,-1
36,11,1247.1,639.9,123.6,167.1,0.55,-1,-1,-1
36,12,1813.0,342.6,61.7,236.0,0.51,-1,-1,-1
37,1,1680.2,367.3,112.5,245.3,0.87,-1,-1,-1
37,2,333.0,364.1,72.8,206.6,0.84,-1,-1,-1
37,3,1452.7,966.2,121.8,113.8,0.80,-1,-1,-1
37,4,0.0,441.8,70.0,233.4,0.80,-1,-1,-1
37,5,1312.8,954.1,122.7,125.9,0.77,-1,-1,-1
37,6,561.9,197.3,70.0,170.2,0.75,-1,-1,-1
37,7,1755.6,139.4,52.8,177.0,0.68,-1,-1,-1
37,8,1247.1,639.9,123.5,166.5,0.60,-1,-1,-1
37,9,75.3,350.1,66.9,209.9,0.57,-1,-1,-1
37,10,1238.5,0.1,30.1,52.7,0.56,-1,-1,-1
38,1,1685.9,367.3,106.6,244.6,0.86,-1,-1,-1
38,2,333.9,360.0,72.1,207.3,0.85,-1,-1,-1
38,3,0.1,442.5,71.7,227.3,0.83,-1,-1,-1
38,4,1457.6,959.2,120.8,120.8,0.81,-1,-1,-1
38,5,1316.7,945.3,126.2,134.7,0.81,-1,-1,-1
38,6,568.9,191.0,64.3,176.6,0.75,-1,-1,-1
38,7,1755.6,139.4,53.1,177.0,0.68,-1,-1,-1
38,8,1239.6,0.3,30.2,51.2,0.65,-1,-1,-1
38,9,63.6,360.6,81.2,208.4,0.59,-1,-1,-1
38,10,1046.4,0.0,37.3,87.0,0.57,-1,-1,-1
38,11,1117.1,0.0,36.9,64.1,0.52,-1,-1,-1
39,1,1685.9,365.2,106.5,246.5,0.85,-1,-1,-1
39,2,334.4,357.3,73.1,208.4,0.85,-1,-1,-1
39,3,0.0,442.8,77.2,225.4,0.84,-1,-1,-1
39,4,1316.3,940.7,131.3,138.7,0.82,-1,-1,-1
39,5,1460.3,955.4,119.9,124.5,0.82,-1,-1,-1
39,6,572.7,189.9,62.9,172.8,0.75,-1,-1,-1
39,7,1755.6,139.5,53.0,176.8,0.68,-1,-1,-1
39,8,1042.3,0.0,39.3,87.4,0.64,-1,-1,-1
39,9,1240.3,0.3,30.0,51.6,0.59,-1,-1,-1
39,10,1116.8,0.0,36.2,63.2,0.57,-1,-1,-1
40,1,0.1,441.0,83.3,221.6,0.87,-1,-1,-1
40,2,1688.0,364.9,104.7,246.0,0.86,-1,-1,-1
40,3,334.3,355.3,72.6,203.6,0.85,-1,-1,-1
40,4,1319.3,938.0,130.9,141.7,0.83,-1,-1,-1
40,5,1462.2,952.8,120.5,127.2,0.80,-1,-1,-1
40,6,575.9,188.9,62.0,174.4,0.75,-1,-1,-1
40,7,1755.5,141.3,52.7,175.1,0.70,-1,-1,-1
40,8,1041.0,0.0,39.6,88.0,0.69,-1,-1,-1
40,9,852.8,16.1,60.8,170.4,0.58,-1,-1,-1
40,10,1242.1,0.1,29.9,50.2,0.56,-1,-1,-1
40,11,1115.6,0.0,36.5,63.4,0.54,-1,-1,-1
40,12,1291.9,0.0,30.5,50.8,0.50,-1,-1,-1
41,1,1692.6,360.7,102.4,248.9,0.86,-1,-1,-1
41,2,1318.3,927.2,136.5,152.8,0.86,-1,-1,-1
41,3,335.0,352.3,73.8,197.8,0.85,-1,-1,-1
41,4,6.1,439.2,106.0,218.9,0.82,-1,-1,-1
41,5,1466.8,946.3,124.6,133.0,0.77,-1,-1,-1
41,6,583.7,188.4,57.6,175.9,0.75,-1,-1,-1
41,7,1039.5,0.0,40.7,90.8,0.73,-1,-1,-1
41,8,1755.5,141.2,52.9,175.3,0.69,-1,-1,-1
41,9,626.0,220.3,190.7,157.7,0.66,-1,-1,-1
41,10,1112.6,0.1,39.0,65.6,0.55,-1,-1,-1
42,1,1320.7,921.2,137.5,158.8,0.87,-1,-1,-1
42,2,1692.9,359.8,102.3,248.4,0.87,-1,-1,-1
42,3,335.6,351.0,75.6,198.0,0.85,-1,-1,-1
42,4,1469.4,943.1,125.2,136.8,0.83,-1,-1,-1
42,5,11.8,440.6,109.7,215.4,0.80,-1,-1,-1
